advertiserId;programmeName;primarySector;subSectors;conversionRate;approvalRate;epc;launchDate;paymentStatus;paymentRiskLevel;awinIndex;feedEnabled;productReporting;commissionMin;commissionMax;leadMin;leadMax;cookieLength;parentSectors;;;averagePaymentTime
18008;Tara-M DE;Clothing;Clothing|Menswear|Womenswear;3.89024;100.00;0.29;2019-08-16;green;none;68.2527;yes;no;10;10;0;0;30;Retail & Shopping;;;57
15672;ital-design DE;Clothing;Clothing;8.10183;96.82;0.52;2018-12-03;green;none;86.3896;yes;no;10;10;0;0;30;Retail & Shopping;;;32
19220;Mädchenflohmarkt DE;Clothing;Clothing|Clothing Accessories|Shoes|Sportswear|Womenswear;;0.00;0.00;2020-04-06;green;none;;yes;no;7;7;0;0;15;Retail & Shopping;;;129
18506;Hiltl DE;Clothing;Clothing;;0.00;0.00;2019-11-21;green;none;;yes;no;10;10;0;0;30;Retail & Shopping;;;null
18625;Oilily World DE - FamilyBlend;Clothing;Clothing|Womenswear;1.1279;51.16;0.11;2020-01-14;amber;exposurelevel2;43.4955;yes;no;7;7;0;0;30;Retail & Shopping;;;113
14881;BRAX - Feel Good DE;Clothing;Clothing;3.12991;78.93;0.13;2019-05-08;green;none;38.6633;yes;no;8;8;0;0;60;Retail & Shopping;;;82
18806;Patrizia Pepe DE;Clothing;Clothing;1.33735;44.57;0.36;2019-11-28;amber;exposurelevel2;32.7657;yes;no;10;10;0;0;30;Retail & Shopping;;;104
15078;Adler Modemärkte DE;Clothing;Childrenswear|Clothing|Clothing Accessories|Department Stores|Menswear|Womenswear;3.06884;79.64;0.12;2019-09-16;amber;exposurelevel3;58.9197;yes;no;8;8;0;0;60;Retail & Shopping;;;120
15250;Craghoppers DE;Clothing;Clothing|Clothing Accessories|Green (Eco friendly)|Menswear|Shoes|Sportswear|Womenswear;0.61592;99.73;0.03;2018-11-07;green;none;45.4961;yes;no;6;6;0;0;30;Retail & Shopping;;;118
18189;Mister-lady DE;Clothing;Clothing|Clothing Accessories|Lingerie|Menswear|Womenswear;4.4952;90.71;0.07;2019-09-19;green;none;55.9896;yes;no;5;5;0;0;30;Retail & Shopping;;;58
20732;Schöffel DE;Clothing;Clothing|Clothing Accessories;0.818487;81.39;0.11;2021-01-11;green;none;50.7866;yes;no;0;0;0;0;30;Retail & Shopping;;;71
21661;Stylefile DE;Clothing;Clothing;0.801599;77.47;0.04;2020-12-16;amber;exposurelevel2;48.3354;yes;no;0;0;0;0;30;Retail & Shopping;;;96
22675;DeFacto DE;Clothing;Clothing;2.01215;75.37;0.05;2021-04-12;green;none;35.9332;yes;no;0;0;0;0;30;Retail & Shopping;;;81
9342;NKD DE;Clothing;Childrenswear|Clothing|Clothing Accessories|Menswear|Womenswear;2.70688;84.65;0.11;2017-10-25;amber;exposurelevel6;52.8113;yes;no;11;11;0;0;30;Retail & Shopping;;;71
10305;Cellbes SK;Clothing;Clothing;10.7433;100.00;0.31;2017-10-19;green;none;75.6981;yes;no;7;7;0;0;30;Retail & Shopping;;;60
11605;Alpenclassics DE;Clothing;Clothing;4.00064;72.04;0.41;2018-10-16;green;none;36.4611;yes;no;10;10;0;0;30;Retail & Shopping;;;104
14235;hoseonline DE;Clothing;Clothing;1.35266;46.01;0.16;2019-08-06;green;none;22.0719;yes;no;9;9;0;0;60;Retail & Shopping;;;89
11346;momox fashion DE;Clothing;Clothing|Clothing Accessories;6.24776;90.58;0.12;2019-03-25;green;none;47.0224;yes;no;4;16;0;0;60;Retail & Shopping;;;89
11151;Porsche Design EU;Clothing;Clothing|Clothing Accessories|Computers|Electronic Accessories|Jewellery|Menswear|Shoes|Sports Equipment|Sportswear;0.238356;91.85;0.07;2018-02-12;green;none;48.9103;yes;no;11;11;0;0;30;Retail & Shopping;;;68
11833;NA-KD DE;Clothing;Clothing|Clothing Accessories;1.29608;71.76;0.04;2018-02-05;amber;exposurelevel2;33.5929;yes;no;8;8;0;0;7;Retail & Shopping;;;183
14100;jeans-direct.DE;Clothing;Clothing|Clothing Accessories|Menswear|Womenswear;1.61495;87.85;0.03;2019-03-20;amber;exposurelevel5;41.153;yes;no;8;8;0;0;60;Retail & Shopping;;;84
12156;BESTYLEDBERLIN DE;Clothing;Clothing|Womenswear;1.866;63.82;0.07;2018-01-16;green;none;43.9233;yes;no;10;10;0;0;30;Retail & Shopping;;;73
13759;engelhorn DE;Clothing;Childrenswear|Clothing|Clothing Accessories|Lingerie|Menswear|Shoes|Sports Equipment|Sportswear|Womenswear;1.89578;70.74;0.25;2019-08-19;amber;exposurelevel2;43.0865;yes;no;8;8;0;0;60;Retail & Shopping;;;95
25144;Mey-Edlich DE;Clothing;Clothing|Clothing Accessories|Menswear|Shoes;4.03705;72.34;0.42;2022-01-13;amber;exposurelevel5;58.6325;yes;no;0;0;0;0;30;Retail & Shopping;;;55
28657;Many Mornings DE;Clothing;Clothing|Clothing Accessories;2.06076;91.43;0.10;2022-04-26;green;none;52.547;yes;no;0;0;0;0;30;Retail & Shopping;;;76
29461;Beck Söndergaard DE;Clothing;Clothing|Clothing Accessories;12.6382;97.73;0.40;2022-06-03;green;none;54.0173;yes;no;0;0;0;0;30;Retail & Shopping;;;87
31379;Esprit DE;Clothing;Childrenswear|Clothing|Clothing Accessories|Jewellery|Lingerie|Menswear|Shoes|Sports Equipment|Sportswear|Womenswear|Baby & Toddler;1.68063;58.62;0.05;2022-07-21;amber;exposurelevel5;28.0658;yes;no;0;0;0;0;30;Retail & Shopping;;;85
32331;Betty Barclay DE;Clothing;Clothing;0.499726;100.00;0.17;2022-09-14;green;none;45.5165;yes;no;0;0;0;0;30;Retail & Shopping;;;null
37022;OVS DE;Clothing;Clothing;;0.00;0.00;2022-11-10;amber;exposurelevel2;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
15795;Joules DE;Clothing;Childrenswear|Clothing|Clothing Accessories|Gifts & Flowers|Jewellery|Menswear|Shoes|Womenswear|Baby & Toddler;2.29799;93.17;0.13;2019-01-09;amber;exposurelevel4;48.9047;yes;no;6.5;6.5;0;0;30;Retail & Shopping;;;156
29089;staiy DE;Clothing;Clothing;2.51285;77.78;0.31;2022-05-03;green;none;52.2109;yes;no;0;0;0;0;30;Retail & Shopping;;;71
31397;Geomix DE;Clothing;Clothing;;0.00;0.00;2022-11-04;amber;exposurelevel6;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
30971;polo-sylt DE;Clothing;Clothing;2.32916;100.00;1.21;2022-09-12;amber;exposurelevel6;64.1172;yes;no;0;0;0;0;30;Retail & Shopping;;;null
31744;White Stuff DE;Clothing;Clothing|Clothing Accessories|Gifts & Flowers|Home & Garden|Jewellery|Menswear|Shoes|Womenswear;3.43598;84.62;0.07;2022-08-30;amber;exposurelevel2;44.853;yes;no;0;0;0;0;30;Retail & Shopping;;;null
9677;The Founded DE;Clothing;Childrenswear|Clothing|Clothing Accessories|Menswear|Womenswear;;0.00;0.00;2017-09-18;amber;exposurelevel2;;yes;no;10;10;0;0;7;Retail & Shopping;;;145
11201;Happysize DE;Clothing;Clothing;3.05621;95.34;0.32;2017-12-05;amber;exposurelevel2;45.9902;yes;no;7;7;0;0;30;Retail & Shopping;;;118
13675;Seidensticker DE;Clothing;Clothing|Menswear|Womenswear;1.5748;71.73;0.10;2019-09-13;amber;exposurelevel2;33.8654;yes;no;7;7;0;0;30;Retail & Shopping;;;93
15164;North Sails DE;Clothing;Childrenswear|Clothing|Clothing Accessories|Menswear|Sportswear|Womenswear;0.689245;80.77;0.08;2019-07-10;amber;exposurelevel2;37.043;yes;no;10;10;0;0;30;Retail & Shopping;;;110
14012;brands4friends DE;Clothing;Clothing;;0.00;0.00;2019-07-03;amber;exposurelevel2;;yes;yes;6;6;0;1;7;Retail & Shopping;;;137
16404;Impericon DE;Clothing;Childrenswear|Clothing|Clothing Accessories|Lingerie|Music & DVD;5.58069;89.56;0.32;2019-08-20;amber;exposurelevel5;45.9161;yes;no;0;8;0;0;60;Retail & Shopping;;;207
19924;Zero DE;Clothing;Clothing;2.0484;66.49;0.17;2020-08-20;green;none;35.9854;yes;no;0;0;0;0;30;Retail & Shopping;;;66
19256;Zierstoff DE;Clothing;Clothing;3.76313;98.24;0.04;2020-03-05;green;none;63.3067;yes;no;8;8;0;0;30;Retail & Shopping;;;64
19149;ellesse DE;Clothing;Clothing;;0.00;0.00;2020-03-26;amber;exposurelevel2;;yes;no;6;6;0;0;30;Retail & Shopping;;;746
23395;Milestone DE;Clothing;Clothing;5.65371;100.00;0.74;2021-06-25;green;none;50.7278;yes;no;0;0;0;0;30;Retail & Shopping;;;85
26107;Sellpy DE;Clothing;Clothing|Clothing Accessories;1.07906;100.00;0.11;2022-01-20;green;none;84.0904;yes;no;0;0;0;0;30;Retail & Shopping;;;64
19327;Sergio Rossi IT;Clothing;Clothing;;0.00;0.00;2020-04-30;amber;exposurelevel2;;yes;no;14.34;14.34;0;0;30;Retail & Shopping;;;null
19786;GREEN SHIRTS DE;Clothing;Clothing;10.2976;81.82;0.43;2020-05-28;green;none;46.8612;yes;no;12;12;0;0;30;Retail & Shopping;;;84
22258;Charles Colby DE;Clothing;Clothing|Menswear;6.48977;100.00;0.54;2021-04-08;amber;exposurelevel2;51.5435;yes;no;0;0;0;0;45;Retail & Shopping;;;120
24270;Modivo DE;Clothing;Clothing;2.04165;43.54;0.11;2021-08-12;amber;exposurelevel2;28.3138;yes;no;0;0;0;0;30;Retail & Shopping;;;101
9289;TopVintage DE;Clothing;Clothing|Clothing Accessories;1.71339;63.17;0.34;2017-11-22;green;none;34.1718;yes;no;8;8;0;0;60;Retail & Shopping;;;100
10395;Ted Baker DE;Clothing;Clothing|Clothing Accessories|Menswear|Shoes|Womenswear;0.878712;100.00;0.17;2017-08-02;amber;exposurelevel4;59.8958;yes;no;6;6;0;0;30;Retail & Shopping;;;126
10988;Walbusch DE;Clothing;Clothing|Clothing Accessories|Menswear|Shoes|Womenswear;5.10999;82.23;0.36;2018-01-11;green;none;59.482;yes;no;5;5;0;0;30;Retail & Shopping;;;64
11484;Defshop DE;Clothing;Clothing|Shoes;0.842965;82.89;0.07;2018-05-29;amber;exposurelevel4;55.4827;yes;no;10;10;0;0;30;Retail & Shopping;;;100
11434;Modyf DE / AT;Clothing;Clothing;4.87344;64.67;0.21;2018-11-07;green;none;51.9974;yes;no;3;8;0;0;20;Retail & Shopping;;;56
13684;Glore DE;Clothing;Clothing;0.0779257;100.00;0.01;2019-08-15;amber;exposurelevel6;45.0789;yes;no;10;10;0;0;60;Retail & Shopping;;;83
13936;Lidl DE;Clothing;Childrenswear|Clothing|Gifts & Flowers|Home & Garden|Sports Equipment|Toys & Games|Wine Spirits & Tobacco|Baby & Toddler;1.15738;89.99;0.06;2019-09-30;amber;exposurelevel2;41.6599;yes;no;2.5;5;0;7;30;Retail & Shopping;;;127
14381;Lacoste DE;Clothing;Childrenswear|Clothing|Clothing Accessories|Menswear|Womenswear;7.92125;87.56;0.42;2019-10-14;green;none;57.3661;yes;no;5;5;0;0;30;Retail & Shopping;;;90
14356;Peter Hahn DE - Hochwertige Damenmode;Clothing;Clothing|Menswear|Womenswear;3.6816;67.47;0.39;2019-08-20;amber;exposurelevel2;58.7487;yes;no;10;10;0;0;30;Retail & Shopping;;;72
14414;bugatti DE;Clothing;Clothing|Clothing Accessories;3.08104;83.50;0.34;2019-07-19;green;none;59.356;yes;no;5;13;0;0;30;Retail & Shopping;;;57
14899;jeans-fritz DE;Clothing;Clothing|Clothing Accessories|Menswear|Womenswear;2.6513;92.67;0.17;2019-09-16;amber;exposurelevel6;62.3714;yes;no;6;10;0;0;60;Retail & Shopping;;;87
16614;GANT DE;Clothing;Clothing|Clothing Accessories|Menswear|Shoes|Sportswear|Womenswear;2.80055;87.59;0.26;2019-02-13;amber;exposurelevel1;42.2395;yes;no;8;8;0;0;30;Retail & Shopping;;;90
30735;Helly Hansen Sportswear DE;Clothing;Childrenswear|Clothing|Clothing Accessories|Sportswear;1.30126;95.43;0.60;2022-08-04;green;none;68.3037;yes;no;0;0;0;0;30;Retail & Shopping;;;null
32147;Oska DE;Clothing;Clothing;0.530219;84.62;0.04;2022-08-10;amber;exposurelevel2;38.6116;yes;no;0;0;0;0;30;Retail & Shopping;;;68
37018;Stefanel DE;Clothing;Clothing;;0.00;0.00;2022-11-10;amber;exposurelevel2;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
11688;pfundskerl DE;Clothing;Clothing;5.49786;89.02;0.47;2018-05-31;green;none;63.6047;yes;no;8;8;0;0;30;Retail & Shopping;;;61
14189;Frankonia DE;Clothing;Clothing|Menswear|Sports Equipment|Sportswear|Womenswear;0.818471;70.62;0.12;2019-05-08;green;none;34.6119;yes;no;7;7;5;5;30;Retail & Shopping;;;88
14194;hawesandcurtis DE;Clothing;Clothing|Clothing Accessories|Menswear|Womenswear;3.29116;100.00;0.64;2019-03-06;amber;exposurelevel2;48.3548;yes;no;8;12;0;0;30;Retail & Shopping;;;124
13807;Living Crafts DE;Clothing;Childrenswear|Clothing|Clothing Accessories|Green (Eco friendly)|Lingerie|Menswear|Womenswear;0.811157;84.13;0.11;2019-07-17;amber;exposurelevel6;38.6791;yes;no;8;8;0;0;60;Retail & Shopping;;;104
11889;JADES24.com Designer Fashion DE;Clothing;Clothing|Lingerie|Menswear|Womenswear;1.97799;71.86;0.35;2018-09-27;green;none;63.6839;yes;no;7;7;0;0;30;Retail & Shopping;;;39
13543;van Laack DE;Clothing;Clothing|Menswear|Womenswear;4.19438;100.00;0.73;2018-10-11;green;none;49.2677;yes;no;7;7;0;0;30;Retail & Shopping;;;87
15427;Mountain Warehouse DE;Clothing;Childrenswear|Clothing|Menswear|Shoes|Sports Equipment|Sportswear|Womenswear;8.28907;85.16;0.77;2019-01-10;amber;exposurelevel2;78.0221;yes;no;6;6;0;0;30;Retail & Shopping;;;53
17335;Rockabilly Clothing;Clothing;Clothing|Clothing Accessories|Lingerie|Menswear|Womenswear;1.67866;75.00;0.06;2020-04-02;green;none;44.1012;yes;no;10;10;0;0;60;Retail & Shopping;;;88
24107;ONSKINERY DE;Clothing;Clothing;3.30076;100.00;0.36;2021-12-03;green;none;48.3366;yes;no;0;0;0;0;30;Retail & Shopping;;;79
23051;JP1880 DE;Clothing;Clothing;8.69582;81.98;0.64;2021-06-24;green;none;60.9858;yes;no;0;0;0;0;30;Retail & Shopping;;;100
14945;Marc O Polo DE;Clothing;Clothing|Clothing Accessories|Jewellery|Lingerie|Menswear|Shoes|Womenswear;4.1452;68.21;0.61;2019-08-28;amber;exposurelevel2;51.5667;yes;no;10;10;0;0;30;Retail & Shopping;;;74
16368;Armor-lux DE;Clothing;Childrenswear|Clothing|Clothing Accessories|Lingerie|Menswear|Shoes|Womenswear;1.74419;92.16;0.16;2019-02-13;amber;exposurelevel2;62.5639;yes;no;7;7;0;0;30;Retail & Shopping;;;94
14724;yoekfashion DE;Clothing;Clothing;7.20543;100.00;3.05;2019-07-24;amber;exposurelevel6;52.5109;yes;no;10;10;0;0;60;Retail & Shopping;;;93
16968;Drykorn DE;Clothing;Clothing;0.936971;42.15;0.15;2019-04-15;green;none;35.9179;yes;no;8;10;0;0;30;Retail & Shopping;;;65
18298;Springfield DE;Clothing;Clothing|Clothing Accessories|Jewellery|Menswear|Shoes|Womenswear;3.31932;100.00;0.20;2019-12-27;amber;exposurelevel2;48.3394;yes;no;8;8;0;0;30;Retail & Shopping;;;254
19122;Burton Snowboards DACH;Clothing;Clothing;2.89845;93.69;0.64;2020-07-23;green;none;58.4568;yes;no;6;6;0;0;30;Retail & Shopping;;;null
20651;S.Oliver DE;Clothing;Clothing;2.25183;75.78;0.10;2020-11-23;amber;exposurelevel2;36.3621;yes;no;0;0;0;0;30;Retail & Shopping;;;110
20655;comma-Store DE;Clothing;Clothing;2.04333;67.55;0.10;2020-11-23;amber;exposurelevel2;34.4508;yes;no;0;0;0;0;30;Retail & Shopping;;;111
7636;Stradivarius DE;Clothing;Clothing|Clothing Accessories|Menswear|Shoes|Sportswear|Womenswear;1.60299;75.85;0.05;2018-01-23;amber;exposurelevel2;38.4061;yes;no;5;6.92;0;0;7;Retail & Shopping;;;106
10398;Happy Socks DACH;Clothing;Clothing|Clothing Accessories;13.9782;99.62;0.83;2018-05-24;amber;exposurelevel2;88.2459;yes;no;10;10;0;0;45;Retail & Shopping;;;94
13687;Lodenfrey DE;Clothing;Clothing;0.455854;64.21;0.17;2019-07-16;amber;exposurelevel2;34.0317;yes;no;8;8;0;0;30;Retail & Shopping;;;81
11947;ETERNA DE-AT;Clothing;Clothing;4.75916;82.60;0.38;2018-11-07;amber;exposurelevel2;57.9649;yes;no;10;10;0;0;30;Retail & Shopping;;;139
11590;Breuninger DACH;Clothing;Clothing;;0.00;0.00;2018-06-05;amber;exposurelevel2;0;yes;no;5;8;0;0;30;Retail & Shopping;;;114
11514;egoist DE;Clothing;Clothing|Clothing Accessories;0.3861;100.00;0.09;2018-10-30;green;none;45.3955;yes;no;9;9;0;0;60;Retail & Shopping;;;80
13879;FC Schalke 04 DE;Clothing;Childrenswear|Clothing|Clothing Accessories|Gifts & Flowers|Menswear|Sportswear|Womenswear;2.45519;96.92;0.09;2019-09-12;amber;exposurelevel2;46.7472;yes;no;2;10;0;0;30;Retail & Shopping;;;121
28213;11 Degrees DACH;Clothing;Clothing|Clothing Accessories|Menswear|Sportswear|Womenswear;;0.00;0.00;2022-08-08;green;none;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
30727;Helly Hansen Workwear DE;Clothing;Clothing|Menswear|Womenswear;;0.00;0.00;2022-08-04;amber;exposurelevel2;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
32199;BILD Shop DE;Clothing;Clothing|Shoes|Sports Equipment|Sportswear;0.0115954;51.11;0.00;2022-09-16;green;none;40.345;yes;no;0;0;0;0;7;Retail & Shopping;;;null
32641;Champion DACH;Clothing;Clothing;6.3898;100.00;0.40;2022-09-20;amber;exposurelevel2;90.7634;yes;yes;0;0;0;0;7;Retail & Shopping;;;null
37140;The Oodie DE;Clothing;Childrenswear|Clothing|Clothing Accessories;;0.00;0.00;2022-11-14;amber;exposurelevel2;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
31792;Stockerpoint DE;Clothing;Clothing;;0.00;0.00;2022-11-22;green;none;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
34241;Regatta DE;Clothing;Clothing|Menswear|Shoes|Sportswear|Womenswear;;0.00;0.00;2022-10-18;green;none;;yes;yes;0;0;0;0;30;Retail & Shopping;;;null
34243;Dare2b DE;Clothing;Clothing|Sports Equipment|Sportswear;;0.00;0.00;2022-10-19;green;none;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
12458;MAVI DE;Clothing;Clothing|Clothing Accessories|Menswear|Womenswear;2.16028;67.39;0.11;2018-07-05;green;none;32.497;yes;no;10;10;0;0;30;Retail & Shopping;;;89
19052;blutsgeschwister DE;Clothing;Clothing;3.2298;80.76;0.32;2020-02-20;amber;exposurelevel5;52.2723;yes;no;6;8;0;0;30;Retail & Shopping;;;69
19150;stickabush DE;Clothing;Clothing;;0.00;0.00;2020-04-28;green;none;;yes;no;10;10;0;0;30;Retail & Shopping;;;80
14316;MOSER Trachten DE;Clothing;Clothing;1.77025;64.93;0.22;2019-07-08;green;none;35.0125;yes;no;11;11;0;0;60;Retail & Shopping;;;84
14961;calida-shop DE;Clothing;Childrenswear|Clothing|Clothing Accessories|Green (Eco friendly)|Lingerie|Menswear|Womenswear;2.26031;69.46;0.08;2019-07-08;green;none;33.5252;yes;no;8;12;0;0;30;Retail & Shopping;;;102
15002;witt-weiden DE;Clothing;Clothing;0.949045;76.79;0.05;2019-06-18;green;none;40.1776;yes;no;4;8;12;12;30;Retail & Shopping;;;83
14244;Ulla Popken DE/AT;Clothing;Clothing;2.98988;74.61;0.17;2019-08-19;amber;exposurelevel2;45.9135;yes;no;8;8;0;0;30;Retail & Shopping;;;128
25550;Trendyol DE;Clothing;Clothing;1.98383;56.04;0.27;2022-01-10;amber;exposurelevel6;53.2262;yes;no;0;0;0;0;30;Retail & Shopping;;;90
8617;Tom Tailor DE;Clothing;Clothing;2.2991;78.90;0.13;2019-02-19;amber;exposurelevel2;37.8191;yes;no;7;7;0;0;30;Retail & Shopping;;;123
8612;Strellson DACH;Clothing;Clothing|Clothing Accessories|Menswear|Womenswear;4.00865;66.46;0.52;2018-02-15;amber;exposurelevel2;47.3;yes;no;0;7;0;0;30;Retail & Shopping;;;73
9372;Fashion24 DE;Clothing;Clothing;23.5015;100.00;0.02;2017-11-02;green;none;55.0018;yes;no;0;0;0.15;0.15;60;Retail & Shopping;;;92
9316;Rebelle DE;Clothing;Clothing|Clothing Accessories;1.28204;67.86;0.30;2017-10-20;amber;exposurelevel2;51.1811;yes;no;5;8;0;0;45;Retail & Shopping;;;96
10503;Onepiece DACH;Clothing;Childrenswear|Clothing|Clothing Accessories|Lingerie|Menswear|Womenswear;;0.00;0.00;2017-08-03;amber;exposurelevel6;;yes;no;3;3;0;0;30;Retail & Shopping;;;104
10926;Speedo DE;Clothing;Clothing|Sportswear;6.22259;96.06;0.24;2017-09-15;amber;exposurelevel4;49.4732;yes;no;10;10;0;0;30;Retail & Shopping;;;354
11369;Lerros DE;Clothing;Clothing;4.17404;70.33;0.28;2018-10-23;green;none;54.5188;yes;no;5;10;0;0;30;Retail & Shopping;;;63
11826;joop.com DACH;Clothing;Clothing|Clothing Accessories|Jewellery|Menswear|Shoes|Womenswear;2.3989;70.29;0.26;2018-02-16;amber;exposurelevel2;46.721;yes;no;7;7;0;0;30;Retail & Shopping;;;66
13720;thokkthokk DE;Clothing;Clothing|Clothing Accessories|Lingerie|Menswear|Womenswear;;0.00;0.00;2019-08-21;green;none;;yes;no;8;8;0;0;60;Retail & Shopping;;;93
14716;Peek & Cloppenburg* Düsseldorf DE;Clothing;Clothing|Shoes;2.35907;66.10;0.24;2019-05-27;amber;exposurelevel2;37.4597;yes;no;12;12;0;0;30;Retail & Shopping;;;96
18562;Outfits24 DE;Clothing;Clothing|Womenswear;1.20578;79.11;0.06;2019-12-20;green;none;36.8109;yes;no;7;7;0;0;30;Retail & Shopping;;;107
13888;CAMP DAVID & SOCCX DE;Clothing;Clothing|Clothing Accessories|Menswear|Shoes|Womenswear;5.36449;83.56;0.23;2019-09-09;amber;exposurelevel6;64.3232;yes;no;6;6;0;0;30;Retail & Shopping;;;55
14013;Edelnice Trachtenmode DE;Clothing;Clothing;2.98788;62.17;0.69;2019-04-25;amber;exposurelevel6;31.0338;yes;no;20;20;0;0;60;Retail & Shopping;;;120
14503;mirapodo DE;Clothing;Childrenswear|Clothing|Clothing Accessories|Menswear|Shoes|Womenswear;0.914447;73.81;0.06;2019-09-25;amber;exposurelevel2;34.1328;yes;no;5;10;0;0;30;Retail & Shopping;;;123
14392;LASCANA DE;Clothing;Clothing|Lingerie|Menswear|Sportswear|Womenswear;1.78551;78.90;0.00;2019-09-27;amber;exposurelevel2;37.2913;yes;no;8;8;0;0;30;Retail & Shopping;;;174
14962;ABOUT YOU DE;Clothing;Childrenswear|Clothing|Clothing Accessories|Lingerie|Menswear|Shoes|Sports Equipment|Sportswear|Womenswear|Baby & Toddler;0.319115;58.20;0.02;2019-07-01;green;none;26.5109;yes;no;0;15;0;0;7;Retail & Shopping;;;91
16649;Marc Aurel DE;Clothing;Clothing|Menswear|Womenswear;1.25624;69.52;0.11;2019-03-25;amber;exposurelevel6;32.553;yes;no;5;5;0;0;30;Retail & Shopping;;;109
16947;Daniel Hechter DE;Clothing;Clothing|Clothing Accessories|Lingerie|Menswear|Womenswear;3.16294;67.01;0.17;2019-07-10;green;none;53.3348;yes;no;7;7;0;0;180;Retail & Shopping;;;60
14705;napo-shop DE;Clothing;Clothing|Clothing Accessories|Lingerie|Menswear|Womenswear;4.69321;75.00;0.10;2019-07-24;green;none;38.4531;yes;no;8;8;0;0;60;Retail & Shopping;;;99
14617;Avena DE;Clothing;Clothing|Clothing Accessories|Shoes|Womenswear;2.82208;59.35;0.25;2019-09-09;green;none;48.2201;yes;no;10;10;0;0;30;Retail & Shopping;;;62
14635;Maerz DE;Clothing;Clothing|Clothing Accessories|Menswear|Womenswear;4.38591;39.13;0.17;2019-07-11;green;none;42.6779;yes;no;8;8;0;0;60;Retail & Shopping;;;55
15101;Bogner DE;Clothing;Clothing|Clothing Accessories|Menswear|Shoes|Sportswear|Womenswear;2.9445;77.50;0.62;2019-09-05;amber;exposurelevel2;41.8815;yes;no;8;8;0;0;30;Retail & Shopping;;;123
15525;elkline DE;Clothing;Childrenswear|Clothing|Menswear|Womenswear;2.99912;82.35;0.36;2019-01-15;amber;exposurelevel1;49.4248;yes;no;5;8;0;0;30;Retail & Shopping;;;101
15967;sieh-an DE;Clothing;Clothing;0.74528;71.76;0.03;2019-06-18;green;none;39.0403;yes;no;6;10;0;0;30;Retail & Shopping;;;76
30981;Chiemsee DE;Clothing;Clothing|Sports Equipment|Sportswear;;0.00;0.00;2022-09-12;green;none;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
30975;Detto Fatto DE;Clothing;Clothing;;0.00;0.00;2022-09-12;green;none;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
19075;Avocadostore DE;Clothing;Clothing|Green (Eco friendly)|Health & Beauty;0.898064;86.87;0.07;2020-03-02;green;none;51.9968;yes;no;8;8;0;0;30;Retail & Shopping;;;73
22182;Kushel Towels DE;Clothing;Clothing|Green (Eco friendly);4.59783;100.00;0.67;2021-03-01;green;none;85.6645;yes;no;0;0;0;0;30;Retail & Shopping;;;35
22221;Lucky de Luca DE;Clothing;Clothing;10.2417;83.33;0.96;2021-03-09;green;none;47.5964;yes;no;0;0;0;0;30;Retail & Shopping;;;95
19193;Eastend DE;Clothing;Clothing;;0.00;0.00;2020-03-24;amber;exposurelevel2;;yes;no;7.3;7.3;0;0;30;Retail & Shopping;;;212
11504;fashionette DE;Clothing Accessories;Clothing Accessories|Jewellery|Shoes;1.18072;59.69;0.18;2018-05-31;amber;exposurelevel2;44.0573;yes;no;6;6;0;0;30;Retail & Shopping;;;92
11399;Kapten & Son DE;Clothing Accessories;Clothing|Clothing Accessories|Jewellery|Menswear|Womenswear;4.17395;30.82;0.15;2018-03-27;green;none;18.0569;yes;no;6;6;0;0;1;Retail & Shopping;;;86
